id	file	line	function	arg_index	definition	expansion_occurrence	domains	images	modes	before_line	before_function	before_name	final_name	decision	semantic_reason	reviewer
P00556	include/kf/game_player.h	350	player_warp_shimmer	1	0	0	VECTOR	GAME.EXE|OPEN.EXE	modern|retail	350	player_warp_shimmer	position	position	retain	Required world position used to construct shimmer effects; supplied player position is one caller role.	root
P00557	include/kf/game_player.h	351	player_warp_shimmer_at_player	0	0	0	KfWarpShimmerMode	GAME.EXE|OPEN.EXE	modern|retail	351	player_warp_shimmer_at_player	mode	shimmer_mode	rename	Passes shimmer policy unchanged while supplying the player's position; agree with underlying helper.	root
P00558	include/kf/game_player.h	352	player_warp_same_floor	0	0	0	KfMapVariant	GAME.EXE|OPEN.EXE	modern|retail	352	player_warp_same_floor	variant	map_variant	rename	Destination variant for a same-floor warp; same domain role as cross-floor warp.	root
P00561	include/kf/game_render.h	154	display_show_system_screen	0	0	0	KfSystemScreen	GAME.EXE|OPEN.EXE	modern|retail	154	display_show_error_screen	stage	screen	rename	System-screen resource selector, not progress through a stage; GAME render.c:87 encodes the value into the TIM path digit; CD callers pass SEARCH_FAILED/READ_FAILED and game.c passes NO_MEMORY_CARD.	graphics
P00562	include/kf/game_render.h	155	effect5_texture_cache_prepare	0	0	0	KfFloorId	GAME.EXE|OPEN.EXE	modern|retail	155	effect5_texture_cache_prepare	floor	floor	retain	Floor identity gating floor-five texture-page and CLUT setup; GAME render.c:139 checks exactly KF_FLOOR_5 before assigning three texture pages and CLUT entries.	graphics
P00567	include/kf/game_render.h	161	lighting_set_active_color_matrix	0	0	0	KfGameColorPreset	GAME.EXE|OPEN.EXE	modern|retail	161	lighting_set_active_color_matrix	preset	preset	retain	GAME color-matrix-table selector; GAME render.c:133 encodes this preset as color_matrix_table index passed to SetColorMatrix; OPEN has a separate enum/table.	graphics
P00568	include/kf/game_render.h	163	lighting_set_color_matrix	0	0	0	MATRIX	GAME.EXE|OPEN.EXE	modern|retail	163	lighting_set_color_matrix	from	from	retain	Start endpoint for interpolated GTE color matrix; shared/matrix_lerp.c:41 interpolates from/to into a local MATRIX then SetColorMatrix publishes it.	graphics
P00569	include/kf/game_render.h	163	lighting_set_color_matrix	1	0	0	MATRIX	GAME.EXE|OPEN.EXE	modern|retail	163	lighting_set_color_matrix	to	to	retain	End endpoint for interpolated GTE color matrix; shared/matrix_lerp.c:41-42 preserves endpoint order when interpolating and publishing color coefficients.	graphics
P00572	include/kf/game_render.h	167	render_actor	0	0	0	KfActor	GAME.EXE|OPEN.EXE	modern|retail	167	render_actor	actor	actor	retain	Actor instance whose pose, definition and animation cache drive drawing; GAME entity_model_render.c:37-56 reads actor pose/definition and passes actor.animation_cache,animation_id,animation_phase to cache binding.	graphics
P00573	include/kf/game_render.h	168	render_actor_sprite	0	0	0	KfEffectRecord	GAME.EXE|OPEN.EXE	modern|retail	168	render_actor_sprite	sprite	sprite	retain	Renderable effect instance, with billboard or animated-model representation; GAME entity_render.c:115-148 reads this effect's transform/render IDs; NONE animation selects billboard while a clip selects model vertices. sprite is a visual role, not a KfSpriteQuad identity claim.	graphics
P00574	include/kf/game_render.h	170	render_floor_item	0	0	0	KfFloorItem	GAME.EXE|OPEN.EXE	modern|retail	170	render_floor_item	item	item	retain	Floor-item instance supplying world position, facing and animation state; Both image bodies read position/facing, select a floor-sprite frame, enqueue it, then call floor_item_advance_frame(item).	graphics
P00578	include/kf/game_render.h	174	render_enqueue_sprite	0	0	0	KfSpriteQuad	GAME.EXE|OPEN.EXE	modern|retail	174	render_enqueue_sprite	sprite	sprite	retain	Sprite geometry and UV descriptor projected into an FT4 packet; Both image bodies build four corners from sprite.x/y/w/h and packet UV spans from sprite.u/v; SDK packet storage is a different local object.	graphics
P00580	include/kf/game_render.h	174	render_enqueue_sprite	2	0	0	KfSpriteDepthCueMode	GAME.EXE|OPEN.EXE	modern|retail	174	render_enqueue_sprite	depth_cue_mode	depth_cue_mode	retain	Policy selecting normal versus boosted GTE depth-cue factor; GAME render_enqueuers.c:808 and OPEN render_sprite.c:49 compare BOOSTED and add half the factor before NormalColorDpq.	graphics
P00583	include/kf/game_render.h	178	render_frame	0	0	0	VECTOR	GAME.EXE|OPEN.EXE	modern|retail	178	render_frame	position_or_null	position_or_null	retain	Optional replacement view position for the full GAME frame; GAME render_frame.c:49 forwards directly to render_set_view_transform; gameplay passes player snapshots and fades/cutscenes pass NULL to retain view.	graphics
P00584	include/kf/game_render.h	178	render_frame	1	0	0	SVECTOR	GAME.EXE|OPEN.EXE	modern|retail	178	render_frame	rotation_or_null	rotation_or_null	retain	Optional replacement view rotation for the full GAME frame; GAME render_frame.c:49 forwards directly; renderer independently guards the rotation pointer and reuses stored rotation when NULL.	graphics
P00585	include/kf/game_render.h	179	render_hud_gauges	0	0	0	KfHudSprite	GAME.EXE|OPEN.EXE	modern|retail	179	render_hud_gauges	table	table	retain	Start of the HUD sprite table, not one gauge record; GAME geometry_render.c:158-167 walks entries until END and draws only VISIBLE rows; table distinguishes collection from entry pointer.	graphics
P00588	include/kf/game_render.h	182	render_map_cell	2	0	0	KfCellVisibility	GAME.EXE|OPEN.EXE	modern|retail	182	render_map_cell	cell	visibility	rename	Near/distant visibility class selecting a mesh bank for the coordinate; GAME render_map_cells.c:78 and OPEN:27 use the value only to add KF_MAP_MESHES_PER_BANK for DISTANT; row/col already identify the cell.	graphics
P00589	include/kf/game_render.h	184	render_map_event	0	0	0	KfMapEvent	GAME.EXE|OPEN.EXE	modern|retail	184	render_map_event	event	event	retain	Map-event instance with reference transform, model and animation cache; GAME map_event_render.c:33-46 reads event.reference_position,rotation,model_index and animation fields before enqueueing model zero.	graphics
P00590	include/kf/game_render.h	185	render_map_object	0	0	0	KfMapObject	GAME.EXE|OPEN.EXE	modern|retail	185	render_map_object	object	object	retain	Map-object instance whose pose and definition behavior select model/depth; GAME entity_model_render.c:87-116 reads object position/rotation/object_id and definition behavior for lift/hinged depth bias.	graphics
P00591	include/kf/game_render.h	186	render_screen_sprite	0	0	0	KfSpriteQuad	GAME.EXE|OPEN.EXE	modern|retail	186	render_screen_sprite	sprite	sprite	retain	Screen-space rectangle/UV descriptor copied directly into a packet; GAME render_sprite.c:21-30 uses sprite geometry and UV without GTE projection; same descriptor role as projected enqueue but distinct transform path.	graphics
P00592	include/kf/game_render.h	188	render_set_view_transform	0	0	0	VECTOR	GAME.EXE|OPEN.EXE	modern|retail	188	render_set_view_transform	position_or_null	position_or_null	retain	Optional replacement stored view position and derived view-cell coordinates; GAME render.c:320-324 and OPEN:70-74 guard position!=NULL before copying and recomputing cells; NULL preserves them.	graphics
P00593	include/kf/game_render.h	188	render_set_view_transform	1	0	0	SVECTOR	GAME.EXE|OPEN.EXE	modern|retail	188	render_set_view_transform	rotation_or_null	rotation_or_null	retain	Optional replacement stored view rotation used to rebuild view/pitch matrices; GAME render.c:325-332 and OPEN:75-82 guard rotation!=NULL then rebuild matrices from stored rotation; position and rotation nullability are independent.	graphics
P00595	include/kf/game_render.h	191	sprite_add_ft4	0	0	0	KfScreenRect	GAME.EXE|OPEN.EXE	modern|retail	191	sprite_add_ft4	position	rectangle	rename	Full destination rectangle including width and height; GAME sprite_add_ft4.c:15 and OPEN:14 pass x,y,w,h to setXYWH independently of the separate texture-coordinate descriptor.	graphics
P00599	include/kf/game_render.h	191	sprite_add_ft4	4	0	0	CVECTOR	GAME.EXE|OPEN.EXE	modern|retail	191	sprite_add_ft4	color	color	retain	Uniform RGB modulation for the textured flat quad; Both image implementations pass color.r/g/b to setRGB0 after setting texcoords,tpage and clut.	graphics
P00604	include/kf/game_save.h	151	memory_card_check_or_format	0	0	0	KfCardFormatConfirmation	GAME.EXE|OPEN.EXE	modern|retail	151	memory_card_check_or_format	confirmation	format_confirmation	rename	Format authorization state checked on IO-end path;  save_system.c:274 branches UNCONFIRMED to confirmation-required result; menu_save_panel passes CONFIRMED. Explicit format scope distinguishes menu-button confirmation.	menu
P00605	include/kf/game_save.h	155	save_system_read_catalog	0	0	0	KfSaveSlotSummary	GAME.EXE|OPEN.EXE	modern|retail	155	save_system_read_catalog	summaries	summaries	retain	Output array of summaries indexed by logical slot;  save_system.c:143 clears output and :153 copies directory entries into summaries[slot-FIRST]; save/load callers pass array displayed by dialog-frame API.	menu
P00606	include/kf/game_save.h	156	save_system_read_slot	0	0	0	KfSaveSlotId	GAME.EXE|OPEN.EXE	modern|retail	156	save_system_read_slot	slot_id	slot_id	retain	Logical on-card slot ID to load;  save_system.c:562 forwards to save_file_read_slot; menu caller converts cursor+FIRST, distinct from zero-based row index.	menu
P00607	include/kf/game_save.h	157	save_system_write_slot	0	0	0	KfSaveSlotId	GAME.EXE|OPEN.EXE	modern|retail	157	save_system_write_slot	slot_id	slot_id	retain	Logical on-card slot ID to save;  save_system.c:339 forwards to save_file_write_slot; save menu converts cursor+FIRST.	menu
P00608	include/kf/item.h	183	operator&	0	1	0	KfFloorItemAppearance	GAME.EXE|OPEN.EXE	modern	183	operator&	lhs	lhs	retain	Left input to appearance-bit intersection; item.h:183 expands enum.h:32 AND of lhs and rhs encodings; conventional left operand differs from right.	menu
P00609	include/kf/item.h	183	operator&	1	1	0	KfFloorItemAppearance	GAME.EXE|OPEN.EXE	modern	183	operator&	rhs	rhs	retain	Right input to appearance-bit intersection; item.h:183 expands enum.h:32 AND of lhs and rhs; right-hand mask/value operand.	menu
P00610	include/kf/item.h	183	operator&=	0	1	0	KfFloorItemAppearance	GAME.EXE|OPEN.EXE	modern	183	operator&=	lhs	lhs	retain	Mutable target of appearance-bit intersection; item.h:183 expands enum.h:38 assigns lhs = lhs & rhs and returns lhs; reference target role.	menu
P00611	include/kf/item.h	183	operator&=	1	1	0	KfFloorItemAppearance	GAME.EXE|OPEN.EXE	modern	183	operator&=	rhs	rhs	retain	Right input to appearance-bit intersection assignment; item.h:183 expands enum.h:38 uses rhs as value/mask without mutating it.	menu
P00612	include/kf/item.h	183	operator^	0	1	0	KfFloorItemAppearance	GAME.EXE|OPEN.EXE	modern	183	operator^	lhs	lhs	retain	Left input to appearance-bit exclusive union; item.h:183 expands enum.h:34 XOR of encoded lhs and rhs; left operand role.	menu
P00613	include/kf/item.h	183	operator^	1	1	0	KfFloorItemAppearance	GAME.EXE|OPEN.EXE	modern	183	operator^	rhs	rhs	retain	Right input to appearance-bit exclusive union; item.h:183 expands enum.h:34 XOR of encoded lhs and rhs; right operand role.	menu
P00614	include/kf/item.h	183	operator^=	0	1	0	KfFloorItemAppearance	GAME.EXE|OPEN.EXE	modern	183	operator^=	lhs	lhs	retain	Mutable target of appearance-bit exclusive union; item.h:183 expands enum.h:39 assigns lhs = lhs ^ rhs and returns lhs; mutable target role.	menu
P00615	include/kf/item.h	183	operator^=	1	1	0	KfFloorItemAppearance	GAME.EXE|OPEN.EXE	modern	183	operator^=	rhs	rhs	retain	Right input to appearance-bit exclusive union assignment; item.h:183 expands enum.h:39 reads rhs without modifying it; incoming toggle bits.	menu
P00616	include/kf/item.h	183	operator|	0	1	0	KfFloorItemAppearance	GAME.EXE|OPEN.EXE	modern	183	operator|	lhs	lhs	retain	Left input to appearance-bit union; item.h:183 expands enum.h:30 OR of encoded lhs and rhs; left operand role.	menu
P00617	include/kf/item.h	183	operator|	1	1	0	KfFloorItemAppearance	GAME.EXE|OPEN.EXE	modern	183	operator|	rhs	rhs	retain	Right input to appearance-bit union; item.h:183 expands enum.h:30 OR of encoded lhs and rhs; right operand role.	menu
P00618	include/kf/item.h	183	operator|=	0	1	0	KfFloorItemAppearance	GAME.EXE|OPEN.EXE	modern	183	operator|=	lhs	lhs	retain	Mutable target of appearance-bit union; item.h:183 expands enum.h:37 assigns lhs = lhs | rhs and returns lhs; mutable target role.	menu
P00619	include/kf/item.h	183	operator|=	1	1	0	KfFloorItemAppearance	GAME.EXE|OPEN.EXE	modern	183	operator|=	rhs	rhs	retain	Right input to appearance-bit union assignment; item.h:183 expands enum.h:37 reads rhs without modifying it; incoming bits to combine.	menu
P00620	include/kf/item.h	183	operator~	0	1	0	KfFloorItemAppearance	GAME.EXE|OPEN.EXE	modern	183	operator~	value	value	retain	Single appearance value whose bits are complemented; item.h:183 expands enum.h:36 complements encoded value; unary role has no left/right distinction.	menu
P00621	include/kf/item.h	186	floor_item_appearance	0	1	0	KfFloorItemFacing	GAME.EXE|OPEN.EXE	modern	186	floor_item_appearance	facing	facing	retain	Packed high-nibble facing component; item.h:189 ORs encoded facing with masked frame count; role contrasts with combined appearance helper input.	menu
P00623	include/kf/item.h	191	floor_item_facing	0	1	0	KfFloorItemAppearance	GAME.EXE|OPEN.EXE	modern	191	floor_item_facing	appearance	appearance	retain	Combined packed facing/frame-count byte; item.h:194 masks high nibble; GAME/OPEN entity renderer pass item.facing_and_frame_count.	menu
P00624	include/kf/item.h	233	floor_item_advance_frame	0	1	0	KfFloorItem	GAME.EXE|OPEN.EXE	modern|retail	233	floor_item_advance_frame	item	item	retain	Mutable runtime floor-item animation state; item.h:238-244 advances and wraps animation_frame using appearance frame count; both entity renderers pass their current floor item.	menu
P00625	include/kf/item.h	249	item_load_floor_placements	0	0	0	KfFloorItemPlacement	GAME.EXE|OPEN.EXE	modern|retail	249	item_load_floor_placements	placements	placements	retain	Sentinel-terminated serialized placement sequence; item.c:56 scans until FLOOR_ITEM_END and :65-83 expands each record into runtime floor_items; plural distinguishes sequence from one runtime item.	menu
P00626	include/kf/magic.h	83	magic_load_records	0	0	0	KfMagicTable	GAME.EXE|OPEN.EXE	modern|retail	83	magic_load_records	table	table	retain	Whole serialized magic table is copied into magic_records; table distinguishes the aggregate from individual spell records.	root
P00630	include/kf/memory.h	40	memory_set_allocation_mode	0	0	0	KfMemoryAllocationMode	GAME.EXE|OPEN.EXE	modern|retail	40	memory_set_allocation_mode	mode	allocation_mode	rename	Selects arena creation, rebasing or heap allocation policy; not a Boolean switch.	root
P00632	include/kf/notify.h	44	notify_enqueue	0	0	0	KfNotificationId	GAME.EXE|OPEN.EXE	modern|retail	44	notify_enqueue	message_id	message_id	retain	Identifies the notification message queued for later drawing.	root
P00633	include/kf/open_camera_path.h	9	opening_camera_path_begin	0	0	0	KfCameraPathPoint	OPEN.EXE	modern|retail	9	opening_camera_path_begin	points	points	retain	Read-only camera point sequence used to initialize opening camera playback.	root
P00635	include/kf/open_controller.h	11	opening_run	0	0	0	KfOverlayMode	OPEN.EXE	modern|retail	11	opening_run	overlay_mode	overlay_mode	retain	Complete intro/ending flow selector transported from PSX into OPEN; shared name with display setup.	root
P00638	include/kf/open_opening_render.h	10	opening_render_frame	0	0	0	VECTOR	OPEN.EXE	modern|retail	10	opening_render_frame	position	position_or_null	rename	Optional replacement view position; NULL reuses stored position; OPEN opening_render.c:12 forwards to render_set_view_transform; cylinder animator calls NULL,NULL and view setter independently guards position.	graphics
